Item_Id,Goods_category,Retailing_price_(YUAN),Commission_rate,Sales_volume,Sales_amount,Conversion_rate,Short_video,Live_streaming,Name,Host_category,Good_category_new
287,Dress and underwear,389,1.00%,2361,918620,3.17%,0,1,Luo Yonghao,C,clothing
288,Beauty skin care,679,1.00%,1307,913898,0.43%,0,3,Luo Yonghao,C,beauty
289,Kitchen and bath appliance,1999,0.00%,453,905547,1.75%,0,1,Luo Yonghao,C,household
290,Kitchen and bath appliance,168.98,1.00%,5350,904116,3.30%,0,3,Luo Yonghao,C,household
291,3C digital products,9038.97,0.00%,100,903897,2.90%,0,1,Luo Yonghao,C,digital
292,The local life,2787.93,1.00%,324,903318,0.37%,0,5,Luo Yonghao,C,leisure and others
293,Kitchen and bath appliance,46,1.00%,19609,901984,7.55%,0,3,Luo Yonghao,C,household
294,Kitchen and bath appliance,2198.18,1.00%,410,901463,0.86%,0,2,Luo Yonghao,C,household
295,Kitchen and bath appliance,268.87,5.00%,3329,895550,4.21%,0,3,Luo Yonghao,C,household
296,Furniture and building materials,8.9,1.00%,90737,889900,2.32%,0,13,Luo Yonghao,C,leisure and others
297,Fresh fruits and vegetables,218,10.00%,4081,889742,11.09%,0,1,Luo Yonghao,C,food
298,Beauty skin care,299,1.00%,2960,885247,7.49%,0,2,Luo Yonghao,C,beauty
299,Kitchen and bath appliance,79,15.00%,11170,882404,0.93%,0,8,Luo Yonghao,C,household
300,3C digital products,95,0.00%,9115,881500,142.20%,0,2,Luo Yonghao,C,digital
301,Clocks and watches accessories,898.82,0.00%,980,880846,3.98%,0,1,Luo Yonghao,C,jewelry and watches
302,3C digital products,8799,1.00%,100,879708,0.31%,0,1,Luo Yonghao,C,digital
303,Food and beverage,4.94,10.00%,158773,877409,0.94%,0,8,Luo Yonghao,C,food
304,3C digital products,94.99,0.00%,9200,873871,74.63%,0,1,Luo Yonghao,C,digital
305,3C digital products,94.96,0.00%,9198,873446,92.16%,0,1,Luo Yonghao,C,digital
306,Jewelry Accessories,498.9,15.00%,1746,871097,1.55%,0,1,Luo Yonghao,C,jewelry and watches
307,Kitchen and bath appliance,98.71,10.00%,8729,863630,1.69%,0,5,Luo Yonghao,C,household
308,3C digital products,5817.87,1.00%,148,862524,0.14%,0,2,Luo Yonghao,C,digital
309,Jewelry Accessories,99,1.00%,8700,861297,55.85%,0,1,Luo Yonghao,C,jewelry and watches
310,Clocks and watches accessories,898.92,15.00%,957,860309,1.01%,0,2,Luo Yonghao,C,jewelry and watches
311,Beauty skin care,378,1.00%,2272,858797,3.01%,0,2,Luo Yonghao,C,beauty
312,3C digital products,95,0.00%,9001,855100,150.59%,0,1,Luo Yonghao,C,digital
313,3C digital products,95,0.00%,9000,855000,132.08%,0,1,Luo Yonghao,C,digital
314,"Books, audio and video",95,0.00%,8999,854965,115.24%,0,2,Luo Yonghao,C,leisure and others
315,3C digital products,95,0.00%,8998,854829,31.66%,0,2,Luo Yonghao,C,digital
316,3C digital products,95,0.00%,8998,854813,151.33%,0,1,Luo Yonghao,C,digital
317,3C digital products,100,0.00%,8545,854549,147.30%,0,1,Luo Yonghao,C,digital
318,"Books, audio and video",5197.9,1.00%,164,852456,0.60%,0,3,Luo Yonghao,C,leisure and others
319,Fresh fruits and vegetables,99.31,1.00%,8572,851278,4.03%,0,6,Luo Yonghao,C,food
320,Furniture and building materials,898.97,1.00%,941,845935,0.61%,0,6,Luo Yonghao,C,leisure and others
321,3C digital products,2699,1.00%,313,845594,1.49%,0,1,Luo Yonghao,C,digital
322,Dress and underwear,105.9,1.00%,7849,845348,3.32%,0,3,Luo Yonghao,C,clothing
323,Kitchen and bath appliance,2149,1.00%,393,844557,0.27%,0,3,Luo Yonghao,C,household
324,Food and beverage,46.59,20.00%,18117,844108,0.98%,0,15,Luo Yonghao,C,food
325,Food and beverage,288,10.00%,2930,843783,1.60%,0,4,Luo Yonghao,C,food
326,Household textile,58.32,10.00%,14445,842450,0.56%,0,31,Luo Yonghao,C,household
327,Fresh fruits and vegetables,57.83,15.00%,14538,840661,1.83%,0,11,Luo Yonghao,C,food
328,"Books, audio and video",5598,1.00%,150,839700,0.56%,0,1,Luo Yonghao,C,leisure and others
329,3C digital products,8389,0.00%,100,838880,0.35%,0,1,Luo Yonghao,C,digital
330,The local life,1548.86,1.00%,541,837962,0.77%,0,2,Luo Yonghao,C,leisure and others
331,3C digital products,1998,1.00%,419,837414,0.48%,0,1,Luo Yonghao,C,digital
332,3C digital products,7899,0.00%,106,837294,0.58%,0,1,Luo Yonghao,C,digital
333,Fresh fruits and vegetables,178.86,10.00%,4676,836677,1.20%,0,6,Luo Yonghao,C,food
334,Food and beverage,697,15.00%,1190,831050,0.25%,0,3,Luo Yonghao,C,food
335,Jewelry Accessories,99,1.00%,8360,827610,7.52%,0,3,Luo Yonghao,C,jewelry and watches
336,Furniture and building materials,649,1.00%,1186,826423,2.10%,0,3,Luo Yonghao,C,leisure and others
337,The local life,979,1.00%,827,821912,1.03%,0,4,Luo Yonghao,C,leisure and others
338,Dress and underwear,369,1.00%,2227,821860,10.37%,0,1,Luo Yonghao,C,clothing
339,Jewelry Accessories,198.85,20.00%,4109,817127,3.64%,0,2,Luo Yonghao,C,jewelry and watches
340,"Books, audio and video",3388,5.00%,241,816508,0.62%,0,2,Luo Yonghao,C,leisure and others
341,Food and beverage,73.04,10.00%,10928,814093,1.79%,0,7,Luo Yonghao,C,food
342,3C digital products,3799,0.00%,214,814012,0.42%,0,1,Luo Yonghao,C,digital
343,Dress and underwear,49.68,10.00%,16379,813759,16.21%,0,2,Luo Yonghao,C,clothing
344,Food and beverage,46.6,20.00%,17395,810573,19.52%,0,9,Luo Yonghao,C,food
345,Sports and Outdoor,359,20.00%,2256,810000,12.37%,0,1,Luo Yonghao,C,leisure and others
346,"Books, audio and video",638,1.00%,1180,801781,0.61%,0,4,Luo Yonghao,C,leisure and others
347,Medical care,130.67,10.00%,6111,798783,2.76%,0,6,Luo Yonghao,C,beauty
348,3C digital products,398.35,0.00%,2002,798106,0.46%,0,4,Luo Yonghao,C,digital
349,Food and beverage,63.6,5.00%,12496,796644,1.48%,0,9,Luo Yonghao,C,food
350,Food and beverage,1499,2.00%,531,796216,0.04%,0,3,Luo Yonghao,C,food
351,Clocks and watches accessories,2749,0.00%,290,796051,0.80%,0,1,Luo Yonghao,C,jewelry and watches
352,Beauty skin care,199,1.00%,3989,793828,1.98%,0,4,Luo Yonghao,C,beauty
353,Food and beverage,54.7,15.00%,13416,791971,1.49%,0,6,Luo Yonghao,C,food
354,Food and beverage,69.64,1.00%,11287,786505,6.55%,0,3,Luo Yonghao,C,food
355,The local life,3887.27,1.00%,201,781470,0.13%,0,2,Luo Yonghao,C,leisure and others
356,Beauty skin care,31.8,1.00%,24489,778745,31.51%,0,2,Luo Yonghao,C,beauty
357,Household textile,113,1.00%,6891,778725,9.34%,0,1,Luo Yonghao,C,household
358,Food and beverage,98.84,20.00%,7872,778066,1.53%,0,7,Luo Yonghao,C,food
359,Medical care,189.87,1.00%,4095,777845,0.98%,0,9,Luo Yonghao,C,beauty
360,Food and beverage,719,1.00%,1079,775425,4.82%,0,3,Luo Yonghao,C,food
361,Kitchen and bath appliance,2099,0.00%,369,774731,1.45%,0,1,Luo Yonghao,C,household
362,Medical care,147.69,10.00%,5182,774048,2.18%,0,5,Luo Yonghao,C,beauty
363,Furniture and building materials,69,10.00%,11215,773870,4.59%,0,7,Luo Yonghao,C,leisure and others
364,3C digital products,8396.41,0.00%,92,772470,5.04%,0,1,Luo Yonghao,C,digital
365,The local life,1099,1.00%,703,772151,3.75%,0,1,Luo Yonghao,C,leisure and others
366,Food and beverage,68.31,10.00%,11193,769986,5.19%,0,8,Luo Yonghao,C,food
367,Beauty skin care,738.85,1.00%,1042,769888,1.82%,0,2,Luo Yonghao,C,beauty
368,Daily provisions,178.28,1.00%,4309,769400,2.83%,0,3,Luo Yonghao,C,household
369,The local life,899,0.00%,855,768314,1.37%,0,1,Luo Yonghao,C,leisure and others
370,Beauty skin care,748.86,1.00%,1025,767609,0.80%,0,4,Luo Yonghao,C,beauty
371,Daily provisions,58.41,3.00%,13131,767016,3.76%,0,7,Luo Yonghao,C,household
372,3C digital products,95,0.00%,8041,763915,161.43%,0,1,Luo Yonghao,C,digital
373,Beauty skin care,159,10.00%,4803,763739,7.70%,0,1,Luo Yonghao,C,beauty
374,Kitchen and bath appliance,2149.85,0.00%,354,761047,0.23%,0,6,Luo Yonghao,C,household
375,Food and beverage,9.73,23.00%,76468,755441,4.78%,0,9,Luo Yonghao,C,food
376,3C digital products,8392.43,0.00%,90,755319,0.48%,0,1,Luo Yonghao,C,digital
377,Beauty skin care,677.86,1.00%,1113,754459,9.91%,0,1,Luo Yonghao,C,beauty
378,Shoe bag,98.81,1.00%,7592,750842,6.62%,0,5,Luo Yonghao,C,clothing
379,Fresh fruits and vegetables,138.94,20.00%,5398,750350,1.01%,0,6,Luo Yonghao,C,food
380,Medical care,48.96,2.00%,15292,748747,0.38%,0,15,Luo Yonghao,C,beauty
381,Medical care,107.02,10.00%,6963,746157,4.73%,0,4,Luo Yonghao,C,beauty
382,Food and beverage,168.82,1.00%,4409,744824,0.89%,0,9,Luo Yonghao,C,food
383,Kitchen and bath appliance,2699,4.00%,275,742819,0.59%,0,1,Luo Yonghao,C,household
384,Food and beverage,65,1.00%,10922,739698,6.52%,0,5,Luo Yonghao,C,food
385,3C digital products,8398.67,0.00%,88,739083,14.40%,0,1,Luo Yonghao,C,digital
386,Daily provisions,178,1.00%,4150,738841,10.79%,0,3,Luo Yonghao,C,household
387,Clocks and watches accessories,798.83,15.00%,917,732427,0.19%,0,5,Luo Yonghao,C,jewelry and watches
388,Beauty skin care,678,0.00%,1079,731802,2.75%,0,2,Luo Yonghao,C,beauty
389,Jewelry Accessories,189,1.00%,3862,729879,6.24%,0,1,Luo Yonghao,C,jewelry and watches
390,3C digital products,8379.13,0.00%,87,728985,2.36%,0,1,Luo Yonghao,C,digital
391,Kitchen and bath appliance,3299,5.00%,220,725708,0.36%,0,2,Luo Yonghao,C,household
392,The local life,7397.83,1.00%,98,724988,0.31%,0,1,Luo Yonghao,C,leisure and others
393,3C digital products,748.11,0.00%,905,722789,0.52%,0,3,Luo Yonghao,C,digital
394,Clocks and watches accessories,798.87,8.00%,905,722689,0.53%,0,2,Luo Yonghao,C,jewelry and watches
395,Jewelry Accessories,198,15.00%,3635,722484,3.50%,0,2,Luo Yonghao,C,jewelry and watches
396,The local life,8397.79,1.00%,86,722210,0.44%,0,1,Luo Yonghao,C,leisure and others
397,Kitchen and bath appliance,108.89,1.00%,6629,721871,3.69%,0,2,Luo Yonghao,C,household
398,Food and beverage,39.69,1.00%,18180,721580,22.78%,0,1,Luo Yonghao,C,food
399,3C digital products,2799,0.00%,257,720428,8.39%,0,1,Luo Yonghao,C,digital
400,Food and beverage,398.77,20.00%,1804,719661,2.94%,0,5,Luo Yonghao,C,food
401,Beauty skin care,749,1.00%,934,715803,1.07%,0,7,Luo Yonghao,C,beauty
402,"Books, audio and video",4698.61,12.00%,152,714188,0.40%,0,1,Luo Yonghao,C,leisure and others
403,Clocks and watches accessories,998.97,9.00%,707,706380,0.11%,0,5,Luo Yonghao,C,jewelry and watches
404,"Books, audio and video",5387.95,1.00%,131,705822,0.26%,0,1,Luo Yonghao,C,leisure and others
405,Sports and Outdoor,138.83,13.00%,5071,704542,2.62%,0,5,Luo Yonghao,C,leisure and others
406,Medical care,106.94,1.00%,6574,703218,3.98%,0,3,Luo Yonghao,C,beauty
407,Beauty skin care,448.56,1.00%,1567,703137,0.52%,0,4,Luo Yonghao,C,beauty
408,Jewelry Accessories,1998.03,1.00%,350,699392,0.19%,0,3,Luo Yonghao,C,jewelry and watches
409,The local life,1066,1.00%,655,698566,3.81%,0,1,Luo Yonghao,C,leisure and others
410,Food and beverage,32.58,20.00%,21378,698536,5.62%,0,6,Luo Yonghao,C,food
411,Food and beverage,69.64,1.00%,10002,696831,8.18%,0,2,Luo Yonghao,C,food
412,Automobile motorcycle,298.96,10.00%,2330,696586,3.82%,0,1,Luo Yonghao,C,leisure and others
413,Furniture and building materials,1379,1.00%,504,695441,1.85%,0,1,Luo Yonghao,C,leisure and others
414,3C digital products,6499,1.00%,107,695164,0.59%,0,1,Luo Yonghao,C,digital
415,Kitchen and bath appliance,3197,3.00%,217,694112,0.43%,0,4,Luo Yonghao,C,household
416,Beauty skin care,168.29,1.00%,4105,690835,5.82%,0,4,Luo Yonghao,C,beauty
417,Food and beverage,267.85,10.00%,2577,690255,1.04%,0,8,Luo Yonghao,C,food
418,Household textile,88.76,1.00%,7755,688889,3.04%,0,6,Luo Yonghao,C,household
419,Food and beverage,49.69,0.00%,13851,688245,31.22%,0,1,Luo Yonghao,C,food
420,3C digital products,2699,0.00%,255,688245,2.95%,0,1,Luo Yonghao,C,digital
421,3C digital products,1709,0.00%,402,686510,1.06%,0,1,Luo Yonghao,C,digital
422,3C digital products,95,0.00%,7201,684083,64.20%,0,1,Luo Yonghao,C,digital
423,Dress and underwear,398.66,20.00%,1714,683315,2.43%,0,1,Luo Yonghao,C,clothing
424,3C digital products,1266,0.00%,539,682374,3.50%,0,1,Luo Yonghao,C,digital
425,Shoe bag,278.82,1.00%,2441,680607,1.94%,0,1,Luo Yonghao,C,clothing
426,Beauty skin care,558,1.00%,1154,678416,1.27%,0,3,Luo Yonghao,C,beauty
427,Beauty skin care,2290,1.00%,295,677999,0.31%,0,6,Luo Yonghao,C,beauty
428,Kitchen and bath appliance,1948,2.00%,347,676145,0.41%,0,3,Luo Yonghao,C,household
429,Daily provisions,36.27,0.00%,17957,674764,12.32%,0,3,Luo Yonghao,C,household
430,Dress and underwear,68.67,1.00%,9763,671361,10.34%,0,2,Luo Yonghao,C,clothing
431,Jewelry Accessories,234.93,1.00%,2841,667438,5.64%,0,1,Luo Yonghao,C,jewelry and watches
432,3C digital products,94.94,0.00%,7003,665150,46.38%,0,2,Luo Yonghao,C,digital
433,Kitchen and bath appliance,2299,0.00%,289,664589,0.39%,0,2,Luo Yonghao,C,household
434,Shoe bag,127.57,1.00%,5208,664413,6.56%,0,1,Luo Yonghao,C,clothing
435,Medical care,79,10.00%,8287,662298,6.88%,0,5,Luo Yonghao,C,beauty
436,Food and beverage,597.94,1.00%,1107,661918,0.55%,0,8,Luo Yonghao,C,food
437,Fresh fruits and vegetables,98.75,1.00%,6648,656513,0.17%,0,47,Luo Yonghao,C,food
438,3C digital products,1998,0.00%,328,655344,0.64%,0,1,Luo Yonghao,C,digital
439,"Books, audio and video",685.81,5.00%,772,655224,1.39%,0,3,Luo Yonghao,C,leisure and others
440,Dress and underwear,298,10.00%,2188,653934,0.58%,0,5,Luo Yonghao,C,clothing
441,Food and beverage,259.85,15.00%,2515,653612,1.42%,0,4,Luo Yonghao,C,food
442,Beauty skin care,52.02,1.00%,12299,651701,4.64%,0,6,Luo Yonghao,C,beauty
443,Furniture and building materials,1378.86,1.00%,472,650825,1.56%,0,1,Luo Yonghao,C,leisure and others
444,3C digital products,4999,0.00%,130,649870,0.28%,0,2,Luo Yonghao,C,digital
445,Medical care,102.29,25.00%,6160,649746,2.83%,0,8,Luo Yonghao,C,beauty
446,Furniture and building materials,1598.78,15.00%,404,645924,0.43%,0,2,Luo Yonghao,C,leisure and others
447,Dress and underwear,178.94,1.00%,3586,641786,8.23%,0,2,Luo Yonghao,C,clothing
448,Dress and underwear,59,1.00%,10857,640597,8.38%,0,3,Luo Yonghao,C,clothing
449,Food and beverage,39.87,1.00%,16059,640489,20.64%,0,4,Luo Yonghao,C,food
450,Dress and underwear,68.08,15.00%,9399,639912,4.16%,0,5,Luo Yonghao,C,clothing
451,Fresh fruits and vegetables,188,1.00%,3400,639401,1.53%,0,3,Luo Yonghao,C,food
452,Household textile,179,1.00%,3571,639293,0.84%,0,3,Luo Yonghao,C,household
453,Kitchen and bath appliance,2099,1.00%,301,638478,0.20%,0,3,Luo Yonghao,C,household
454,Beauty skin care,248.83,1.00%,2555,635779,14.58%,0,1,Luo Yonghao,C,beauty
455,Kitchen and bath appliance,289,2.00%,2151,634199,4.39%,0,3,Luo Yonghao,C,household
456,Dress and underwear,68.63,1.00%,9210,632889,8.19%,0,2,Luo Yonghao,C,clothing
457,Beauty skin care,78.89,1.00%,7996,631653,3.13%,0,9,Luo Yonghao,C,beauty
458,Sports and Outdoor,368.9,1.00%,1707,629725,1.88%,0,1,Luo Yonghao,C,leisure and others
459,Medical care,104.36,1.00%,6030,629307,6.72%,0,1,Luo Yonghao,C,beauty
460,Food and beverage,65.96,15.00%,9518,627853,1.96%,0,2,Luo Yonghao,C,food
461,Sports and Outdoor,1598.03,5.00%,392,626712,0.23%,0,5,Luo Yonghao,C,leisure and others
462,Jewelry Accessories,298.93,1.00%,2093,625681,4.66%,0,2,Luo Yonghao,C,jewelry and watches
463,Jewelry Accessories,3999,1.00%,156,623844,0.08%,0,2,Luo Yonghao,C,jewelry and watches
464,Household textile,113,1.00%,5518,623469,4.46%,0,3,Luo Yonghao,C,household
465,Food and beverage,276,20.00%,2253,621679,3.02%,0,3,Luo Yonghao,C,food
466,3C digital products,4312.8,0.00%,144,621044,1.61%,0,1,Luo Yonghao,C,digital
467,Beauty skin care,738.72,1.00%,840,620277,3.64%,0,2,Luo Yonghao,C,beauty
468,Fresh fruits and vegetables,88.91,10.00%,6974,620196,11.96%,0,2,Luo Yonghao,C,food
469,Food and beverage,98.86,20.00%,6264,620076,5.26%,0,12,Luo Yonghao,C,food
470,Medical care,9.9,1.00%,62589,619634,68.77%,0,2,Luo Yonghao,C,beauty
471,Kitchen and bath appliance,48.77,1.00%,12673,618908,3.33%,0,4,Luo Yonghao,C,household
472,Food and beverage,45,15.00%,11928,618258,3.91%,0,5,Luo Yonghao,C,food
473,Kitchen and bath appliance,178.94,1.00%,3452,617791,4.56%,0,3,Luo Yonghao,C,household
474,Sports and Outdoor,398.9,1.00%,1537,613111,2.18%,0,1,Luo Yonghao,C,leisure and others
475,The local life,3759.96,1.00%,163,612874,0.57%,0,1,Luo Yonghao,C,leisure and others
476,Food and beverage,298,5.00%,2056,612642,8.67%,0,2,Luo Yonghao,C,food
477,Beauty skin care,31.8,0.00%,19235,611694,17.11%,0,2,Luo Yonghao,C,beauty
478,Beauty skin care,849,1.00%,701,611282,3.29%,0,3,Luo Yonghao,C,beauty
479,Shoe bag,338.84,1.00%,1804,611281,0.95%,0,1,Luo Yonghao,C,clothing
480,Food and beverage,598,15.00%,932,610304,1.89%,0,2,Luo Yonghao,C,food
481,Shoe bag,1945,8.00%,314,610178,0.23%,0,2,Luo Yonghao,C,clothing
482,Shoe bag,29.8,1.00%,20436,609730,5.83%,0,3,Luo Yonghao,C,clothing
483,3C digital products,2699,0.00%,225,608463,0.62%,0,1,Luo Yonghao,C,digital
484,The local life,1187.88,1.00%,512,608198,1.65%,0,1,Luo Yonghao,C,leisure and others
485,3C digital products,95,0.00%,6402,608185,72.68%,0,3,Luo Yonghao,C,digital
486,3C digital products,95,0.00%,6401,608095,49.24%,0,3,Luo Yonghao,C,digital
487,3C digital products,2678,1.00%,227,607906,0.65%,0,1,Luo Yonghao,C,digital
488,Clocks and watches accessories,87.78,1.00%,6906,606239,9.57%,0,2,Luo Yonghao,C,jewelry and watches
489,Food and beverage,33.29,10.00%,17867,605669,28.63%,0,2,Luo Yonghao,C,food
490,Beauty skin care,1270,5.00%,469,604884,0.05%,0,7,Luo Yonghao,C,beauty
491,Medical care,118.9,10.00%,5072,603213,13.55%,0,2,Luo Yonghao,C,beauty
492,Food and beverage,59.4,10.00%,10139,602280,6.20%,0,1,Luo Yonghao,C,food
493,Food and beverage,39.8,10.00%,15122,601870,3.25%,0,7,Luo Yonghao,C,food
494,Dress and underwear,68.97,5.00%,8707,600540,10.34%,0,2,Luo Yonghao,C,clothing
495,Shoe bag,9.76,8.00%,61430,600437,7.39%,0,5,Luo Yonghao,C,clothing
496,Clocks and watches accessories,46.7,1.00%,12815,598816,24.44%,0,2,Luo Yonghao,C,jewelry and watches
497,3C digital products,6699,1.00%,89,596047,0.36%,0,1,Luo Yonghao,C,digital
498,"Books, audio and video",1994,1.00%,297,595522,0.30%,0,4,Luo Yonghao,C,leisure and others
499,Kitchen and bath appliance,229,15.00%,2597,594596,0.53%,0,5,Luo Yonghao,C,household
500,Food and beverage,533.38,1.00%,1104,588857,0.95%,0,6,Luo Yonghao,C,food
501,Fresh fruits and vegetables,29.9,1.00%,19675,588294,31.98%,0,2,Luo Yonghao,C,food
502,Clocks and watches accessories,798.86,2.00%,735,587251,0.48%,0,3,Luo Yonghao,C,jewelry and watches
503,Shoe bag,158.98,1.00%,3692,586983,5.59%,0,1,Luo Yonghao,C,clothing
504,Medical care,59.98,1.00%,8690,583310,2.59%,0,6,Luo Yonghao,C,beauty
505,3C digital products,438.93,0.00%,1315,582837,2.62%,0,3,Luo Yonghao,C,digital
506,Daily provisions,69.72,10.00%,8358,582734,0.21%,0,51,Luo Yonghao,C,household
507,Food and beverage,36.6,25.00%,15293,582355,0.92%,0,7,Luo Yonghao,C,food
508,Kitchen and bath appliance,998.91,18.00%,582,581374,1.21%,0,3,Luo Yonghao,C,household
509,Clocks and watches accessories,198.91,1.00%,2919,580636,2.77%,0,2,Luo Yonghao,C,jewelry and watches
510,Beauty skin care,1324.59,1.00%,438,580274,0.25%,0,6,Luo Yonghao,C,beauty
511,Food and beverage,48.9,5.00%,11660,580118,2.20%,0,8,Luo Yonghao,C,food
512,Fresh fruits and vegetables,99.47,6.00%,5829,579967,7.30%,0,3,Luo Yonghao,C,food
513,Jewelry Accessories,664.86,15.00%,872,579759,1.49%,0,1,Luo Yonghao,C,jewelry and watches
514,"Books, audio and video",4487.82,1.00%,129,578928,0.73%,0,1,Luo Yonghao,C,leisure and others
515,3C digital products,95,0.00%,6088,578840,32.44%,0,3,Luo Yonghao,C,digital
516,Others,2698.87,1.00%,214,577569,1.43%,0,1,Luo Yonghao,C,leisure and others
517,Beauty skin care,31.8,0.00%,18162,577562,30.85%,0,1,Luo Yonghao,C,beauty
518,Household textile,113,1.00%,5104,576713,5.32%,0,2,Luo Yonghao,C,household
519,Kitchen and bath appliance,79,20.00%,7289,575790,7.35%,0,2,Luo Yonghao,C,household
520,Beauty skin care,439,3.00%,1310,575262,4.57%,0,1,Luo Yonghao,C,beauty
521,3C digital products,2179,0.00%,264,575256,37.13%,0,1,Luo Yonghao,C,digital
522,Shoe bag,538,1.00%,1067,574261,1.69%,0,1,Luo Yonghao,C,clothing
523,The local life,1079,1.00%,530,572096,0.60%,0,4,Luo Yonghao,C,leisure and others
524,Kitchen and bath appliance,98,1.00%,5834,571681,4.89%,0,2,Luo Yonghao,C,household
525,3C digital products,95,0.00%,6002,570180,76.82%,0,1,Luo Yonghao,C,digital
526,3C digital products,95,0.00%,6000,570015,89.07%,0,1,Luo Yonghao,C,digital
527,3C digital products,95,0.00%,6000,569971,87.53%,0,1,Luo Yonghao,C,digital
528,3C digital products,95,0.00%,5999,569945,16.60%,0,1,Luo Yonghao,C,digital
529,"Books, audio and video",4998.78,1.00%,114,569861,0.26%,0,2,Luo Yonghao,C,leisure and others
530,"Books, audio and video",2998.82,9.00%,190,569775,0.13%,0,6,Luo Yonghao,C,leisure and others
531,Kitchen and bath appliance,1899,0.00%,300,569700,1.30%,0,1,Luo Yonghao,C,household
532,The local life,899,1.00%,633,569036,2.96%,0,2,Luo Yonghao,C,leisure and others
533,Kitchen and bath appliance,3488.84,15.00%,163,568794,0.38%,0,2,Luo Yonghao,C,household
534,Food and beverage,1059,1.00%,537,568257,1.27%,0,1,Luo Yonghao,C,food
